lng,lat,date,customdate,time,customtime,crime,barangay,city,region,province,modus,crimetype,station,moduscode,date_com,datechar
125.806,7.43297,19/06/2018,"Tue - Jun 19, 2018",23:01:00,11:01:PM,PHYSICAL INJURIES,Visayan Village,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,19/06/2018,Tue - Jun 
125.803,7.45992,20/06/2018,"Wed - Jun 20, 2018",1:20:00,1:20:AM,MURDER,Magugpo West,Tagum City,110000000,112300000,Stabbing/Hacking,2,Tagum CPS,mc90,20/06/2018,Wed - Jun 
125.774,7.46809,20/06/2018,"Wed - Jun 20, 2018",1:00:00,1:00:AM,ROBBERY,Mankilam,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,20/06/2018,Wed - Jun 
125.709,7.12387,21/06/2018,"Thu - Jun 21, 2018",3:00:00,3:00:AM,PHYSICAL INJURIES,San Agustin,Samal City,110000000,112300000,Stabbing/Hacking,6,Island Garden City of Samal PS,mc94,21/06/2018,Thu - Jun 
125.677,7.29304,15/06/2018,"Fri - Jun 15, 2018",17:00:00,5:00:PM,THEFT,Gredu (Pob.),Panabo City,110000000,112300000,Qualified Theft,10,Panabo CPS,mc66,15/06/2018,Fri - Jun 
125.679,7.28742,21/06/2018,"Thu - Jun 21, 2018",16:00:00,4:00:PM,PHYSICAL INJURIES,Cagangohan,Panabo City,110000000,112300000,Mauling,6,Panabo CPS,mc92,21/06/2018,Thu - Jun 
125.804,7.44544,21/06/2018,"Thu - Jun 21, 2018",15:30:00,3:30:PM,Drug Related Incident (RA 9165),Magugpo Poblacion,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,21/06/2018,Thu - Jun 
125.803,7.45878,22/06/2018,"Fri - Jun 22, 2018",3:30:00,3:30:AM,PHYSICAL INJURIES,Magugpo West,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,22/06/2018,Fri - Jun 
125.781,7.09455,20/06/2018,"Wed - Jun 20, 2018",16:05:00,4:05:PM,THEFT,Aundanao,Samal City,110000000,112300000,Qualified Theft,10,Island Garden City of Samal PS,mc66,20/06/2018,Wed - Jun 
125.821,7.45397,22/06/2018,"Fri - Jun 22, 2018",3:00:00,3:00:AM,PHYSICAL INJURIES,Magugpo East,Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,22/06/2018,Fri - Jun 
125.692,7.3176,22/06/2018,"Fri - Jun 22, 2018",11:10:00,11:10:AM,Drug Related Incident (RA 9165),Salvacion,Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,22/06/2018,Fri - Jun 
125.683,7.30871,22/06/2018,"Fri - Jun 22, 2018",16:45:00,4:45:PM,THEFT,San Francisco (Pob.),Panabo City,110000000,112300000,Salisi (Establishment),10,Panabo CPS,mc68,22/06/2018,Fri - Jun 
125.71,7.29638,23/06/2018,"Sat - Jun 23, 2018",0:20:00,12:20:AM,Drug Related Incident (RA 9165),San Pedro,Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,23/06/2018,Sat - Jun 
125.814,7.45886,23/06/2018,"Sat - Jun 23, 2018",6:00:00,6:00:AM,THEFT,Magugpo North,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,23/06/2018,Sat - Jun 
125.788,7.45665,23/06/2018,"Sat - Jun 23, 2018",22:13:00,10:13:PM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,23/06/2018,Sat - Jun 
125.802,7.4558,23/06/2018,"Sat - Jun 23, 2018",23:56:00,11:56:PM,PHYSICAL INJURIES,Magugpo West,Tagum City,110000000,112300000,Shooting,6,Tagum CPS,mc93,23/06/2018,Sat - Jun 
125.807,7.44988,23/06/2018,"Sat - Jun 23, 2018",21:00:00,9:00:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,23/06/2018,Sat - Jun 
125.683,7.30635,24/06/2018,"Sun - Jun 24, 2018",22:00:00,10:00:PM,PHYSICAL INJURIES,San Francisco (Pob.),Panabo City,110000000,112300000,Stabbing/Hacking,6,Panabo CPS,mc94,24/06/2018,Sun - Jun 
125.698,7.16183,24/06/2018,"Sun - Jun 24, 2018",18:00:00,6:00:PM,THEFT,Tambo,Samal City,110000000,112300000,Salisi (Cellphone),10,Island Garden City of Samal PS,mc18,24/06/2018,Sun - Jun 
125.819,7.4518,22/06/2018,"Fri - Jun 22, 2018",20:30:00,8:30:PM,THEFT,Magugpo East,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,22/06/2018,Fri - Jun 
125.773,7.44358,25/06/2018,"Mon - Jun 25, 2018",2:20:00,2:20:AM,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,25/06/2018,Mon - Jun 
125.802,7.45871,26/06/2018,"Tue - Jun 26, 2018",3:30:00,3:30:AM,ROBBERY,Magugpo West,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,26/06/2018,Tue - Jun 
125.784,7.41526,26/06/2018,"Tue - Jun 26, 2018",13:30:00,1:30:PM,Drug Related Incident (RA 9165),Canocotan,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,26/06/2018,Tue - Jun 
125.684,7.13412,26/06/2018,"Tue - Jun 26, 2018",17:35:00,5:35:PM,Drug Related Incident (RA 9165),Moncado (Pob.),Samal City,110000000,112300000,Not Indicated,916,Island Garden City of Samal PS,mc00,26/06/2018,Tue - Jun 
125.772,7.44297,26/06/2018,"Tue - Jun 26, 2018",13:40:00,1:40:PM,Drug Related Incident (RA 9165),San Miguel (Camp 4),Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,26/06/2018,Tue - Jun 
125.819,7.45943,27/06/2018,"Wed - Jun 27, 2018",1:00:00,1:00:AM,ROBBERY,Magugpo North,Tagum City,110000000,112300000,With Violence Against or Intimidation of Persons,8,Tagum CPS,mc27,27/06/2018,Wed - Jun 
125.805,7.44387,27/06/2018,"Wed - Jun 27, 2018",2:00:00,2:00:AM,ROBBERY,Magugpo Poblacion,Tagum City,110000000,112300000,With Violence Against or Intimidation of Persons,8,Tagum CPS,mc27,27/06/2018,Wed - Jun 
125.801,7.4775,27/06/2018,"Wed - Jun 27, 2018",12:57:00,12:57:PM,THEFT,La Filipina,Tagum City,110000000,112300000,Salisi (Establishment),10,Tagum CPS,mc68,27/06/2018,Wed - Jun 
125.816,7.45748,27/06/2018,"Wed - Jun 27, 2018",20:45:00,8:45:PM,PHYSICAL INJURIES,Magugpo North,Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,27/06/2018,Wed - Jun 
125.806,7.43388,28/06/2018,"Thu - Jun 28, 2018",3:27:00,3:27:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,28/06/2018,Thu - Jun 
125.806,7.44797,23/06/2018,"Sat - Jun 23, 2018",4:00:00,4:00:AM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,23/06/2018,Sat - Jun 
125.77,7.44405,28/06/2018,"Thu - Jun 28, 2018",22:00:00,10:00:PM,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,28/06/2018,Thu - Jun 
125.619,7.28831,14/04/2018,"Sat - Apr 14, 2018",21:05:00,9:05:PM,THEFT,Katualan,Panabo City,110000000,112300000,Plain Theft,10,Panabo CPS,mc28,14/04/2018,Sat - Apr 
125.8,7.46197,29/06/2018,"Fri - Jun 29, 2018",18:30:00,6:30:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,29/06/2018,Fri - Jun 
125.806,7.4462,30/06/2018,"Sat - Jun 30, 2018",1:20:00,1:20:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,30/06/2018,Sat - Jun 
125.804,7.42929,30/06/2018,"Sat - Jun 30, 2018",10:45:00,10:45:AM,THEFT,Visayan Village,Tagum City,110000000,112300000,Salisi (Establishment),10,Tagum CPS,mc68,30/06/2018,Sat - Jun 
125.707,7.07583,01/07/2018,"Sun - Jul 1, 2018",0:27:00,12:27:AM,PHYSICAL INJURIES,Peñaplata (Pob.),Samal City,110000000,112300000,Stabbing/Hacking,6,Island Garden City of Samal PS,mc94,01/07/2018,Sun - Jul 
125.816,7.39184,30/06/2018,"Sat - Jun 30, 2018",19:20:00,7:20:PM,Drug Related Incident (RA 9165),Madaum,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,30/06/2018,Sat - Jun 
125.799,7.42507,30/06/2018,"Sat - Jun 30, 2018",19:00:00,7:00:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Destroying Window,8,Tagum CPS,mc53,30/06/2018,Sat - Jun 
125.803,7.44993,01/07/2018,"Sun - Jul 1, 2018",18:45:00,6:45:PM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,01/07/2018,Sun - Jul 
125.808,7.4178,01/07/2018,"Sun - Jul 1, 2018",20:00:00,8:00:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Hold-Up W/ Gun,8,Tagum CPS,mc54,01/07/2018,Sun - Jul 
125.784,7.45541,01/07/2018,"Sun - Jul 1, 2018",20:30:00,8:30:PM,THEFT,Mankilam,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,01/07/2018,Sun - Jul 
125.774,7.46871,01/07/2018,"Sun - Jul 1, 2018",19:00:00,7:00:PM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,01/07/2018,Sun - Jul 
125.777,7.46365,01/07/2018,"Sun - Jul 1, 2018",19:52:00,7:52:PM,Drug Related Incident (RA 9165),Magugpo East,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,01/07/2018,Sun - Jul 
125.805,7.44584,02/07/2018,"Mon - Jul 2, 2018",1:36:00,1:36:AM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,02/07/2018,Mon - Jul 
125.683,7.29679,02/07/2018,"Mon - Jul 2, 2018",15:50:00,3:50:PM,Drug Related Incident (RA 9165),New Pandan (Pob.),Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,02/07/2018,Mon - Jul 
125.675,7.29729,02/07/2018,"Mon - Jul 2, 2018",21:05:00,9:05:PM,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,02/07/2018,Mon - Jul 
125.827,7.42175,02/07/2018,"Mon - Jul 2, 2018",3:15:00,3:15:AM,ROBBERY,Apokon,Tagum City,110000000,112300000,Hold-Up W/ Gun,8,Tagum CPS,mc54,02/07/2018,Mon - Jul 
125.799,7.46065,02/07/2018,"Mon - Jul 2, 2018",15:00:00,3:00:PM,THEFT,Magugpo West,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,02/07/2018,Mon - Jul 
125.82,7.42339,02/07/2018,"Mon - Jul 2, 2018",22:00:00,10:00:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,02/07/2018,Mon - Jul 
125.566,7.2903,01/07/2018,"Sun - Jul 1, 2018",22:00:00,10:00:PM,PHYSICAL INJURIES,Malativas,Panabo City,110000000,112300000,Mauling,6,Panabo CPS,mc92,01/07/2018,Sun - Jul 
125.827,7.42626,02/07/2018,"Mon - Jul 2, 2018",2:00:00,2:00:AM,ROBBERY,Apokon,Tagum City,110000000,112300000,Agaw-Armas,8,Tagum CPS,mc18,02/07/2018,Mon - Jul 
125.77,7.40997,03/07/2018,"Tue - Jul 3, 2018",7:00:00,7:00:AM,PHYSICAL INJURIES,Canocotan,Tagum City,110000000,112300000,Shooting,6,Tagum CPS,mc93,03/07/2018,Tue - Jul 
125.78,7.39096,02/07/2018,"Mon - Jul 2, 2018",18:30:00,6:30:PM,RAPE (Art. 266-A RC & R.A.8353),San Isidro,Tagum City,110000000,112300000,"Force, Threat and Intimidation",7,Tagum CPS,mc19,02/07/2018,Mon - Jul 
125.692,7.3189,15/06/2018,"Fri - Jun 15, 2018",19:00:00,7:00:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Salvacion,Panabo City,110000000,112300000,Forcibly Taken,366,Panabo CPS,mc87,15/06/2018,Fri - Jun 
125.638,7.30793,04/07/2018,"Wed - Jul 4, 2018",5:00:00,5:00:AM,ROBBERY,Maduao,Panabo City,110000000,112300000,Hold-Up W/ Gun,8,Panabo CPS,mc54,04/07/2018,Wed - Jul 
125.696,7.29162,04/07/2018,"Wed - Jul 4, 2018",10:50:00,10:50:AM,Drug Related Incident (RA 9165),San Pedro,Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,04/07/2018,Wed - Jul 
125.667,7.28048,04/07/2018,"Wed - Jul 4, 2018",15:50:00,3:50:PM,THEFT,J.P. Laurel,Panabo City,110000000,112300000,Qualified Theft,10,Panabo CPS,mc66,04/07/2018,Wed - Jul 
125.771,7.44288,05/07/2018,"Thu - Jul 5, 2018",1:00:00,1:00:AM,THEFT,San Miguel (Camp 4),Tagum City,110000000,112300000,Salisi (Akyat Bahay),10,Tagum CPS,mc67,05/07/2018,Thu - Jul 
125.798,7.44624,05/07/2018,"Thu - Jul 5, 2018",3:00:00,3:00:AM,THEFT,Magugpo South,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,05/07/2018,Thu - Jul 
125.747,7.1603,05/07/2018,"Thu - Jul 5, 2018",18:30:00,6:30:PM,PHYSICAL INJURIES,Balet,Samal City,110000000,112300000,Stabbing/Hacking,6,Island Garden City of Samal PS,mc94,05/07/2018,Thu - Jul 
125.811,7.4492,05/07/2018,"Thu - Jul 5, 2018",17:30:00,5:30:PM,THEFT,Magugpo East,Tagum City,110000000,112300000,Shoplifting,10,Tagum CPS,mc72,05/07/2018,Thu - Jul 
125.799,7.45626,06/07/2018,"Fri - Jul 6, 2018",1:10:00,1:10:AM,ROBBERY,Magugpo West,Tagum City,110000000,112300000,With Violence Against or Intimidation of Persons,8,Tagum CPS,mc27,06/07/2018,Fri - Jul 
125.802,7.4441,04/07/2018,"Wed - Jul 4, 2018",20:30:00,8:30:PM,ROBBERY,Magugpo South,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,04/07/2018,Wed - Jul 
125.68,7.31833,06/07/2018,"Fri - Jul 6, 2018",15:15:00,3:15:PM,Drug Related Incident (RA 9165),San Francisco (Pob.),Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,06/07/2018,Fri - Jul 
125.67,7.27689,06/07/2018,"Fri - Jul 6, 2018",16:20:00,4:20:PM,Drug Related Incident (RA 9165),J.P. Laurel,Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,06/07/2018,Fri - Jul 
125.69,7.31688,06/07/2018,"Fri - Jul 6, 2018",22:05:00,10:05:PM,Drug Related Incident (RA 9165),Salvacion,Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,06/07/2018,Fri - Jul 
125.722,7.06052,06/07/2018,"Fri - Jul 6, 2018",17:00:00,5:00:PM,RAPE (Art. 266-A RC & R.A.8353),Cawag,Samal City,110000000,112300000,"Force, Threat and Intimidation",7,Island Garden City of Samal PS,mc19,06/07/2018,Fri - Jul 
125.802,7.42609,06/07/2018,"Fri - Jul 6, 2018",3:30:00,3:30:AM,THEFT,Visayan Village,Tagum City,110000000,112300000,Sungkit,10,Tagum CPS,mc74,06/07/2018,Fri - Jul 
125.806,7.43414,07/07/2018,"Sat - Jul 7, 2018",7:35:00,7:35:AM,THEFT,Visayan Village,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,07/07/2018,Sat - Jul 
125.812,7.44916,07/07/2018,"Sat - Jul 7, 2018",14:30:00,2:30:PM,PHYSICAL INJURIES,Magugpo East,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,07/07/2018,Sat - Jul 
125.818,7.45007,07/07/2018,"Sat - Jul 7, 2018",12:30:00,12:30:PM,Drug Related Incident (RA 9165),Magugpo East,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,07/07/2018,Sat - Jul 
125.822,7.43375,08/07/2018,"Sun - Jul 8, 2018",3:00:00,3:00:AM,ROBBERY,Apokon,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,08/07/2018,Sun - Jul 
125.803,7.44582,08/07/2018,"Sun - Jul 8, 2018",10:45:00,10:45:AM,ROBBERY,Magugpo South,Tagum City,110000000,112300000,With Violence Against or Intimidation of Persons,8,Tagum CPS,mc27,08/07/2018,Sun - Jul 
125.812,7.44941,08/07/2018,"Sun - Jul 8, 2018",11:00:00,11:00:AM,THEFT,Magugpo East,Tagum City,110000000,112300000,Qualified Theft,10,Tagum CPS,mc66,08/07/2018,Sun - Jul 
125.772,7.44567,08/07/2018,"Sun - Jul 8, 2018",22:00:00,10:00:PM,ROBBERY,San Miguel (Camp 4),Tagum City,110000000,112300000,Hold-Up W/ Gun,8,Tagum CPS,mc54,08/07/2018,Sun - Jul 
125.573,7.39771,27/06/2018,"Wed - Jun 27, 2018",3:00:00,3:00:AM,MURDER,A. O. Floirendo,Panabo City,110000000,112300000,Shooting,10,Panabo CPS,mc28,0000-00-00,Sat - Jun 
125.67,7.27697,06/07/2018,"Fri - Jul 6, 2018",16:20:00,4:20:PM,Drug Related Incident (RA 9165),J.P. Laurel,Panabo City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,0000-00-00,Sat - Jun 
125.685,7.30224,08/07/2018,"Sun - Jul 8, 2018",12:05:00,12:05:PM,THEFT,Santo Niño (Pob.),Panabo City,110000000,112300000,Pick-Pocketing,8,Tagum CPS,mc55,0000-00-00,Sun - Jun 
125.686,7.30625,08/07/2018,"Sun - Jul 8, 2018",15:00:00,3:00:PM,THEFT,Santo Niño (Pob.),Panabo City,110000000,112300000,Shoplifting,8,Tagum CPS,mc53,0000-00-00,Sat - Jun 
125.689,7.28441,10/07/2018,"Tue - Jul 10, 2018",6:10:00,6:10:AM,MURDER,San Pedro,Panabo City,110000000,112300000,Shooting,2,Tagum CPS,mc90,0000-00-00,Mon - Jun 
125.823,7.43422,08/07/2018,"Sun - Jul 8, 2018",5:16:00,5:16:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,110000000,112300000,Swpu (Stolen While Parked),10,Island Garden City of Samal PS,mc18,0000-00-00,Fri - Jun 
125.776,7.44205,10/07/2018,"Tue - Jul 10, 2018",2:56:00,2:56:AM,ROBBERY,San Miguel (Camp 4),Tagum City,110000000,112300000,Hold-Up W/ Gun,366,Tagum CPS,mc86,0000-00-00,Mon - Jun 
125.799,7.4462,10/07/2018,"Tue - Jul 10, 2018",10:19:00,10:19:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,0000-00-00,Fri - Jun 
125.804,7.43382,08/07/2018,"Sun - Jul 8, 2018",9:00:00,9:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,0000-00-00,Tue - Jun 
125.779,7.39162,10/07/2018,"Tue - Jul 10, 2018",7:45:00,7:45:AM,Vehicular Traffic Accident,San Isidro,Tagum City,110000000,112300000,Not Indicated,6,Tagum CPS,mc94,0000-00-00,Sun - Jun 
125.81,7.44305,11/07/2018,"Wed - Jul 11, 2018",2:30:00,2:30:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Hold Up,10,Tagum CPS,mc13,0000-00-00,Wed - Jun 
125.805,7.44739,11/07/2018,"Wed - Jul 11, 2018",3:00:00,3:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,110000000,112300000,Swpu (Stolen While Parked),10,Panabo CPS,mc72,0000-00-00,Wed - Jun 
125.758,7.37811,11/07/2018,"Wed - Jul 11, 2018",17:00:00,5:00:PM,PHYSICAL INJURIES,Bincungan,Tagum City,110000000,112300000,Mauling,8,Tagum CPS,mc27,0000-00-00,Wed - Jun 
125.788,7.39037,13/07/2018,"Fri - Jul 13, 2018",1:41:00,1:41:AM,Drug Related Incident (RA 9165),San Isidro,Tagum City,110000000,112300000,Not Indicated,10,Tagum CPS,mc12,0000-00-00,Thu - Jun 
125.673,7.3165,12/07/2018,"Thu - Jul 12, 2018",21:00:00,9:00:PM,ROBBERY,New Visayas,Panabo City,110000000,112300000,With Violence Against or Intimidation of Persons,916,Panabo CPS,mc00,0000-00-00,Thu - Jun 
125.788,7.39033,13/07/2018,"Fri - Jul 13, 2018",1:41:00,1:41:AM,Drug Related Incident (RA 9165),San Isidro,Tagum City,110000000,112300000,Not Indicated,2,Panabo CPS,mc89,0000-00-00,Thu - Jun 
125.677,7.08556,14/07/2018,"Sat - Jul 14, 2018",3:00:00,3:00:AM,Vehicular Traffic Accident,Limao,Samal City,110000000,112300000,Not Indicated,8,Panabo CPS,mc55,0000-00-00,Thu - Jun 
125.706,7.12551,15/07/2018,"Sun - Jul 15, 2018",1:30:00,1:30:AM,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Samal City,110000000,112300000,"Force, Threat and Intimidation",916,Tagum CPS,mc00,0000-00-00,Thu - Jun 
125.705,7.12612,15/07/2018,"Sun - Jul 15, 2018",17:00:00,5:00:PM,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Samal City,110000000,112300000,"Force, Threat and Intimidation",10,Tagum CPS,mc13,0000-00-00,Thu - Jun 
125.686,7.30631,15/07/2018,"Sun - Jul 15, 2018",20:30:00,8:30:PM,THEFT,Santo Niño (Pob.),Panabo City,110000000,112300000,Qualified Theft,10,Tagum CPS,mc13,0000-00-00,Fri - Jun 
125.773,7.4665,13/07/2018,"Fri - Jul 13, 2018",23:00:00,11:00:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,110000000,112300000,Sagpi (Seized at Gunpoint With Intimidation),6,Panabo CPS,mc94,0000-00-00,Fri - Jun 
125.822,7.42105,15/07/2018,"Sun - Jul 15, 2018",1:30:00,1:30:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,110000000,112300000,Swpu (Stolen While Parked),2,Panabo CPS,mc90,0000-00-00,Fri - Jun 
125.801,7.43501,15/07/2018,"Sun - Jul 15, 2018",1:00:00,1:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,110000000,112300000,Swpu (Stolen While Parked),10,Tagum CPS,mc12,0000-00-00,Sat - Jun 
125.799,7.43561,15/07/2018,"Sun - Jul 15, 2018",2:13:00,2:13:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc54,0000-00-00,Sun - Jun 
125.8,7.42924,15/07/2018,"Sun - Jul 15, 2018",23:30:00,11:30:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Breaking and Entering,366,Tagum CPS,mc86,0000-00-00,Sat - Jun 
125.802,7.43162,16/07/2018,"Mon - Jul 16, 2018",14:30:00,2:30:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Hold-Up W/ Gun,2,Tagum CPS,mc89,0000-00-00,Mon - Jun 
125.802,7.43244,16/07/2018,"Mon - Jul 16, 2018",18:00:00,6:00:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Breaking and Entering,2,Tagum CPS,mc89,0000-00-00,Mon - Jun 
125.775,7.46354,17/07/2018,"Tue - Jul 17, 2018",4:00:00,4:00:AM,ROBBERY,Mankilam,Tagum City,110000000,112300000,Hold-Up W/ Gun,8,Tagum CPS,mc49,0000-00-00,Mon - Jun 
125.677,7.29839,17/07/2018,"Tue - Jul 17, 2018",15:15:00,3:15:PM,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,110000000,112300000,Not Indicated,10,Panabo CPS,mc72,0000-00-00,Tue - Jun 
125.797,7.45018,18/07/2018,"Wed - Jul 18, 2018",10:30:00,10:30:AM,THEFT,Magugpo South,Tagum City,110000000,112300000,Salisi,10,Panabo CPS,mc12,0000-00-00,Thu - Jun 
125.802,7.42831,18/07/2018,"Wed - Jul 18, 2018",17:31:00,5:31:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Breaking and Entering,366,Panabo CPS,mc86,0000-00-00,Fri - Jun 
125.82,7.37766,19/07/2018,"Thu - Jul 19, 2018",2:30:00,2:30:AM,Drug Related Incident (RA 9165),Madaum,Tagum City,110000000,112300000,Not Indicated,10,Tagum CPS,mc61,0000-00-00,Fri - Jun 
125.815,7.39209,19/07/2018,"Thu - Jul 19, 2018",2:30:00,2:30:AM,Drug Related Incident (RA 9165),Madaum,Tagum City,110000000,112300000,Not Indicated,10,Tagum CPS,mc28,0000-00-00,Fri - Jun 
125.817,7.3922,19/07/2018,"Thu - Jul 19, 2018",2:30:00,2:30:AM,Drug Related Incident (RA 9165),Madaum,Tagum City,110000000,112300000,Not Indicated,10,Tagum CPS,mc28,0000-00-00,Sat - Jun 
125.676,7.29554,19/07/2018,"Thu - Jul 19, 2018",13:15:00,1:15:PM,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,110000000,112300000,Not Indicated,8,Tagum CPS,mc52,0000-00-00,Sat - Jun 
125.801,7.4309,20/07/2018,"Fri - Jul 20, 2018",0:10:00,12:10:AM,THEFT,Visayan Village,Tagum City,110000000,112300000,Salisi (Akyat Bahay),8,Tagum CPS,mc56,0000-00-00,Sat - Jun 
125.802,7.45807,20/07/2018,"Fri - Jul 20, 2018",3:30:00,3:30:AM,THEFT,Magugpo West,Tagum City,110000000,112300000,Salisi (Akyat Bahay),10,Tagum CPS,mc12,0000-00-00,Sun - Jun 
125.7,7.16055,19/07/2018,"Thu - Jul 19, 2018",17:30:00,5:30:PM,Drug Related Incident (RA 9165),Tambo,Samal City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,0000-00-00,Sun - Jun 
125.803,7.43809,20/07/2018,"Fri - Jul 20, 2018",7:40:00,7:40:AM,THEFT,Visayan Village,Tagum City,110000000,112300000,Salisi (Cellphone),8,Tagum CPS,mc52,0000-00-00,Sun - Jun 
125.829,7.42333,20/07/2018,"Fri - Jul 20, 2018",17:30:00,5:30:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,110000000,112300000,Swpu (Stolen While Parked),6,Tagum CPS,mc93,0000-00-00,Sun - Jun 
125.807,7.44895,20/07/2018,"Fri - Jul 20, 2018",19:00:00,7:00:PM,Vehicular Traffic Accident,Magugpo Poblacion,Tagum City,110000000,112300000,Not Indicated,6,Tagum CPS,mc94,0000-00-00,Mon - Jun 
125.799,7.47722,21/07/2018,"Sat - Jul 21, 2018",4:00:00,4:00:AM,PHYSICAL INJURIES,La Filipina,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc94,0000-00-00,Tue - Jun 
125.777,7.44469,20/07/2018,"Fri - Jul 20, 2018",19:30:00,7:30:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,110000000,112300000,Swpu (Stolen While Parked),8,Tagum CPS,mc52,0000-00-00,Tue - Jun 
